v1c,v1pclf,v1fplf,v1fpuf,v2c,v2pcuf,v2fplf,v4c,v4lf,7a,7b,lip,mip,dp,v6,5,7m,stpr,stpi,stpc,mst,mtc,mtp,teo,tepd,th/tf,pbr,pbc,1,2,3,24b,24c,32,f1,f2,f7,f3,f6,f4,f5,prom,10,9,46d,46v,9/46d,9/46v,8b,8l,8m,8r,45a,opro,25,14,12,v1pcuf,v2pclf,v2fpuf,v3c,v3pclf,v3pcuf,v3fplf,v3fpuf,v3a,v4uf,v4t,pro.st.,7op,vip,pip,aip,v6a,tpt,pga,ipa,fst,teom,peri,tead,teav,tepv,tea/ma,tea/mp,ento,subi,pole,core,mb,lb,pi,insula,gu,sii,23,24a,24d,29/30,31,45b,44,opai,11,13,pir
8.210701703726063470e-04,2.964339305346853025e-04,1.924411944660093859e-03,1.738531689484339279e-04,9.877795947146766377e-04,1.378286234784309883e-04,1.174619720419914186e-02,1.109539478950777140e-03,5.907749459808526657e-03,4.724794576387239542e-02,2.557843072150286796e-03,1.359760629749593927e-02,1.081861586503556766e-02,5.030557632641644711e-02,1.444630361282985519e-02,6.549208900928486267e-04,7.050559619882413274e-03,4.867585721116569490e-05,3.220936729118520532e-03,1.154712892376141414e-01,0.000000000000000000e+00,8.324107206974167006e-02,7.916235688240975954e-02,1.802239228555858669e-03,5.348789100185109835e-04,1.935095273261631704e-04,1.570723945425241835e-04,1.045348368932957385e-02,6.633582595390120136e-05,8.726421022141652437e-05,9.779858707996892962e-06,6.356422141793992156e-05,1.152173864498558821e-05,0.000000000000000000e+00,1.719460652747449192e-06,4.141117720249305631e-05,2.358683545410374642e-05,5.317773713893440162e-06,2.252509765333365684e-05,8.416265974252016169e-05,8.218776962993486695e-06,3.325855900061828648e-06,1.625933904449507814e-06,6.432804831242103092e-06,6.727154789386744177e-05,4.687081812395019480e-05,1.983338650384771013e-05,3.945983633677794476e-05,1.249746237395566405e-04,1.590034823042993991e-04,4.161178076845235114e-04,2.673636530588920741e-04,1.426304166480408584e-05,4.425409682856327636e-06,1.048824454937723241e-05,1.878947558457809512e-06,2.935957729781104357e-06,2.517008446267177544e-05,2.774078201434957824e-03,1.686708659013360896e-04,4.550092513552014438e-04,6.415386036768673528e-03,6.929563700914712467e-04,9.877843482956413443e-03,1.337148903268842127e-03,1.341871593418157184e-02,1.551783026692742139e-03,8.270894318431802616e-03,4.296765190343311558e-03,2.546990266746257392e-02,1.059595795381467961e-02,2.769837347507085254e-02,7.313423389759942522e-04,2.205179386612630271e-02,4.083881685399484013e-02,7.125655781548055623e-02,5.809088114966942662e-04,3.539226003651160107e-02,5.558221630844612134e-03,4.363753123060967504e-05,1.629431430434305906e-04,6.023882969882351585e-05,8.265968991322422644e-04,8.469766159295252003e-05,6.844317195765540433e-04,1.554424418515731250e-05,2.934466302552859307e-05,1.896806326430822625e-05,3.256680618959166551e-04,2.612494565282135264e-03,1.833674144122385448e-03,2.269226606743956511e-04,2.925316883092658206e-04,0.000000000000000000e+00,1.571048919315041849e-05,6.696570581536690110e-03,2.685005328660205150e-05,4.123024124803172064e-05,8.112306486345833081e-03,1.112623091483414678e-02,1.560136940836488577e-04,3.886275090159744080e-05,5.553894862382299518e-06,1.359158864847804287e-06,2.290312435726390697e-06,2.961881367947070493e-05
1.405668068713342633e-03,3.297579358864437759e-04,1.350387727039516683e-03,9.426782583219902255e-05,7.869374244718680593e-04,1.072442585811433056e-04,1.578236950617763873e-04,5.612479040277451592e-03,6.443648716522060171e-03,7.516271943232690021e-05,0.000000000000000000e+00,2.605133637886982868e-05,1.039457913211548582e-05,1.770014915634447262e-03,1.948970908761923687e-04,0.000000000000000000e+00,6.029414506246361363e-06,0.000000000000000000e+00,3.925192850142641434e-05,8.770953682161699476e-05,5.024286724958306263e-03,0.000000000000000000e+00,7.646158179811328275e-03,2.764973868883817756e-03,7.251947290356215541e-04,6.580387318531297687e-06,0.000000000000000000e+00,1.667573323473541214e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.886960147086347824e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.537888425674510669e-05,3.037760206634651256e-03,5.736999896580437719e-05,1.261404787461517258e-03,2.372034565657449561e-03,1.207974428343983444e-03,1.123515455902045559e-03,3.889667420615907528e-04,1.038978460972605003e-03,1.185546644280274526e-03,3.006632159813441008e-02,4.472792408135315892e-05,2.200137260247011715e-06,2.371147351780042694e-05,1.050988162662577731e-03,0.000000000000000000e+00,9.871185478689104671e-05,7.448370681163619543e-05,3.084077201767856068e-03,5.305613164479872171e-05,1.387825978766779426e-02,2.583692269651440693e-02,0.000000000000000000e+00,1.434877360519978384e-04,8.490218289365285712e-06,2.153980355536926940e-04,1.458421126334334474e-05,8.747918517065335136e-04,0.000000000000000000e+00,8.340770805954950573e-06,0.000000000000000000e+00,3.491126671731229774e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.560044929112965422e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.497518376863425034e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.862005632473588461e-05,3.542932675932069170e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.928107379651641483e-06
8.621594309315826644e-04,4.107244103485676321e-04,2.821708449497016893e-03,1.172381723422820111e-04,4.470683858046071838e-04,4.564359600635069280e-04,5.118351724398505741e-03,5.482902645864062320e-03,6.160970084221666955e-03,1.799329056615567995e-02,2.636417621375644016e-05,8.411445626041961360e-03,1.751709667594567954e-04,2.135209131474518490e-02,8.444716105379798318e-03,1.504952082520023279e-05,6.011319273446437986e-05,0.000000000000000000e+00,4.867537994480831249e-05,1.665527266422543728e-03,1.695000462546288706e-03,1.114507079512276344e-01,0.000000000000000000e+00,6.834359585001174159e-03,1.209498024468669969e-03,2.838077391859418415e-05,3.758401767189620649e-06,2.923076581503781146e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.826022857533418763e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.117809147887257813e-06,0.000000000000000000e+00,1.278684557501436987e-05,4.908936169445338520e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.995244464152673421e-06,6.457079266110089810e-03,1.446906791387625327e-04,2.023606179519788634e-03,9.514191327283868377e-03,1.080046612855267056e-03,1.457835735835908211e-02,2.726755745135614212e-03,1.712089369334387004e-02,8.796864164344555051e-03,2.329974254331053461e-03,2.155538725272702438e-04,1.852115874524007155e-05,5.446270672770346395e-04,3.955980354937070620e-02,8.509227217078432431e-06,6.717367454040789471e-03,1.564962907040386196e-03,2.244546405325866661e-03,3.846092901625041755e-05,1.469250001987396081e-02,1.084550033738468540e-02,0.000000000000000000e+00,9.279499824452404919e-05,2.539471210138275799e-05,4.849110244892178160e-04,1.346153250005143389e-05,3.822621664619589295e-04,0.000000000000000000e+00,1.054729096715461714e-05,0.000000000000000000e+00,1.920832356036752790e-05,1.369905756607191677e-05,1.115246639335140846e-05,7.108091997839119386e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100483109820334786e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.203544972247466748e-03,2.434328168923822664e-04,1.657334414772836569e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105310311512745185e-05
3.237889509799870592e-03,1.691426049622921221e-04,4.634704442818246605e-04,5.561572190855979111e-04,1.127004888055339882e-02,2.670245810241791973e-03,1.463182021146490909e-04,2.706133795703299927e-02,4.700464326988589535e-03,4.256266994576162372e-05,0.000000000000000000e+00,4.612075644145263373e-05,2.246606671931338526e-06,1.250785316133419273e-03,1.996257399166446241e-04,0.000000000000000000e+00,2.908230769401261186e-06,0.000000000000000000e+00,9.021402385857062034e-06,6.270663618394705394e-06,3.839097596339878467e-05,1.467095591810959991e-02,4.823851955492152073e-03,0.000000000000000000e+00,2.242233126946601568e-02,8.613865421053259162e-04,0.000000000000000000e+00,5.042345176922182943e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.784222360809037842e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.482325267497727197e-06,0.000000000000000000e+00,5.507887018220317026e-06,2.870204171476708080e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.057713615765040742e-04,1.173643587278572599e-03,5.124413361536029818e-04,2.672681740928367286e-02,5.812935230858715802e-03,9.947622895206424329e-03,1.117430199425684719e-03,4.331997027073334477e-02,3.854825982552770574e-03,2.500007985867333526e-02,1.149204717595410201e-02,1.872230553284866988e-05,0.000000000000000000e+00,1.098635797079496347e-05,2.399915216575993979e-03,0.000000000000000000e+00,6.835116370564659654e-05,4.797989662220701670e-06,8.722656549078509295e-05,9.852656532180557435e-04,4.578903249868731228e-03,7.508317750440229865e-02,1.536689389813371894e-04,7.017553835023455054e-03,1.098168143762371426e-03,1.682779782714589542e-02,1.225060302065453851e-03,3.358432786709371343e-02,2.036869155604201429e-05,3.457308768156865971e-05,2.616864073249383334e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.855080116488693021e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.719119666826782662e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.648570904732364164e-06,5.374211564288288677e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.513145805667921203e-06
5.099570969926097005e-04,9.290380835814629766e-06,1.286612331381935042e-04,3.456157506148384230e-04,8.551230105229079082e-04,4.254125579506341662e-04,4.519926184490816786e-05,4.985309143479910512e-03,1.918158184873273314e-04,2.869667347414484111e-05,0.000000000000000000e+00,9.759860349722177314e-06,1.555135233703468863e-06,8.522801989776735765e-05,7.055878776107495673e-05,0.000000000000000000e+00,2.167898596049399404e-06,3.113553333628609734e-05,1.663932670316690114e-05,1.731996473146405488e-05,2.082695118977421998e-05,2.845054579827839027e-03,1.633230191847083413e-03,1.610156557822440757e-02,0.000000000000000000e+00,4.725695377369598269e-04,4.782249737234818745e-06,1.185357943643279640e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.185571224756992342e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.798829754996302530e-06,1.282311056158175978e-05,1.401542933081547502e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.584499319512406651e-06,5.416308457122619666e-06,1.143333774208790053e-04,1.704676474897493367e-04,2.151762369594730948e-04,4.646488047142180618e-03,6.765969956834359941e-04,1.445310842256126603e-03,2.564440192282507053e-04,1.185388677135952888e-03,4.335308208775169527e-04,2.658873116206899537e-03,1.659712529210474958e-03,5.557183543614134167e-05,0.000000000000000000e+00,6.656683403110692149e-06,1.861978333429786412e-04,0.000000000000000000e+00,2.575355773099639194e-05,6.125555589817097956e-06,3.585125853123439068e-04,6.585334790528612169e-03,2.540763600737027100e-03,1.262332083004827354e-02,4.295532042866294408e-04,4.759276139490732638e-02,7.531639594398643715e-03,2.750095307061843977e-02,2.495051229488222042e-02,7.389167992071908608e-02,5.739439279391487283e-05,6.596774532827110685e-05,6.791699152390167108e-05,2.465260855141379029e-06,3.342920421815377279e-06,0.000000000000000000e+00,5.659819552013545106e-06,3.673401448174168625e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.029610033149797831e-05,0.000000000000000000e+00,0.000000000000000000e+00,8.386649003782779016e-06,4.036605701254555273e-06,5.278433029862976225e-06,0.000000000000000000e+00,1.313300216099258252e-05,0.000000000000000000e+00,1.073436998792556366e-06,4.510576307472327113e-05
4.866873613697473774e-03,1.370819163806760374e-04,1.641146364077165562e-02,1.206009737958667859e-02,7.827338828502760845e-03,4.882770115410805731e-03,8.646694074991124329e-03,3.323372722244482755e-03,5.479913023066306996e-03,9.638857262904656944e-05,7.642031082050037354e-06,7.286261683005911417e-04,1.210971668738943104e-04,1.415939423593270225e-03,4.280651327044950917e-03,1.249736328217683293e-05,2.066389546342963185e-04,1.317274765411925470e-03,2.360873205100303372e-03,8.231188549047822357e-04,1.200096016181385981e-03,4.557355857235333846e-03,3.417743691310043928e-03,1.079698864947616944e-02,8.554814687271020471e-03,0.000000000000000000e+00,9.703405033518248306e-04,1.281451722083549712e-03,2.435014287380921970e-06,2.077668807875438683e-06,3.141217573928349166e-06,6.808951281076662044e-05,1.686837859088845856e-04,8.520761766378909241e-05,1.781545001229293393e-06,9.339148028852606662e-06,3.109201876277417783e-05,0.000000000000000000e+00,2.349861197381696658e-05,8.419683740610635296e-06,0.000000000000000000e+00,1.724941758227976440e-06,3.230279999111632908e-04,1.438177880283735346e-04,4.364062305758365499e-04,1.280813419724415167e-04,6.496479168389141380e-05,1.359231745420062004e-05,7.122945001997300592e-05,2.885630909900518663e-05,1.037201450829552013e-04,1.625739033541533660e-04,1.320483469659639963e-04,3.730415833829925300e-04,2.694025871440363729e-04,8.593700802562863512e-04,6.258672836979583306e-05,2.855124263143101609e-03,6.650100906447862234e-04,3.781742329445543505e-02,5.193118138296503629e-03,4.056893681568224386e-03,4.767136236053114498e-03,3.972059073778940429e-03,4.593890516095552184e-02,6.293266155869979735e-03,1.712464389777210508e-02,4.643619344320302177e-03,3.387514789737925552e-02,3.153668787267986168e-05,4.619147497653704583e-04,4.351330055100216532e-03,5.101494535773458358e-06,7.352043342180181055e-04,3.208697861251608380e-04,2.765775981815596970e-03,3.860959531592475513e-03,2.837532010566451608e-03,5.257444183656834538e-03,4.259671335758118821e-02,5.939945429777952236e-03,3.398682868502702487e-02,4.552655437841324898e-02,2.663475441410577144e-03,3.342824184713196443e-03,4.819348114197955640e-02,8.432830352639113236e-02,2.058712900026334145e-03,6.629011853794839274e-04,8.383381974886606200e-04,4.526963525140782481e-04,5.400866916993260231e-04,8.699485651005161853e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.175915190782398159e-03,7.083949500292635853e-04,1.347356005053717705e-05,2.225434415364859787e-03,4.620011326418349855e-04,7.737472393981278170e-05,1.548397160237310828e-05,5.461009044654426383e-04,1.238321428570840618e-04,8.683629788954941959e-04,1.232659088868115656e-03
4.081688401538232673e-06,0.000000000000000000e+00,1.710575327240756990e-06,1.400811798403338262e-06,6.111676122831981025e-06,2.323822835877106455e-06,2.153965866636645312e-06,1.757032535699952070e-06,0.000000000000000000e+00,5.782807630324021308e-06,1.334378671390606184e-06,1.805692377257104474e-06,8.819328661369314293e-07,2.529823363127953274e-06,1.938830200677748160e-06,0.000000000000000000e+00,6.150647573325088406e-06,8.313616431639535287e-02,3.679071681055310489e-02,1.877840104440719343e-04,7.926603136192033374e-06,4.640937261439280884e-06,2.150159603179342995e-06,3.386842750476282161e-06,8.870071832956398763e-06,6.910636924433138494e-05,0.000000000000000000e+00,5.183693958738594398e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.339826685114428966e-05,8.395838680341793404e-04,5.372093358297748769e-04,1.299044588909863453e-06,1.188071641471191685e-05,2.411453147182050381e-04,0.000000000000000000e+00,7.257329783630552943e-05,4.305997195258003728e-06,2.232082609244886226e-06,1.335321034755853253e-06,2.371980172257846971e-03,1.193426444801906931e-03,3.249641998143639517e-03,5.469687241497378938e-04,9.673077308173935133e-04,4.189131972829331595e-05,1.191795750178974546e-03,6.572293203170530523e-05,2.930841118873117948e-04,1.874473359738402297e-04,8.201510340685528580e-04,1.171950948880905679e-04,6.257956312317955472e-05,8.941433529054012121e-04,1.640450870199001889e-04,0.000000000000000000e+00,2.942381468116218101e-06,5.078576361811130688e-06,2.085397242843412226e-06,1.878256537573330420e-06,1.716997775412794636e-06,1.889724863667575433e-06,2.697767301324116415e-06,1.259723646303318896e-06,2.033452767332112691e-06,1.790975852567542940e-06,1.996322920846194530e-05,4.364708120538492437e-06,9.907147891722469721e-07,1.200610434504669365e-06,0.000000000000000000e+00,1.134287840509441005e-06,3.976980120184480988e-05,2.343046120090351830e-03,1.145275872408658404e-03,6.674026065314303232e-05,2.986154374564125822e-06,1.792449981396386028e-04,7.783715084320843151e-06,1.404840047242568493e-05,1.634466622448138985e-05,1.677987262137966193e-05,1.218715007311966756e-05,5.998995862404276052e-04,4.709290938522269919e-05,3.715966430664342096e-02,8.284626863769756211e-02,3.591480529797421578e-02,9.150527805121214109e-02,2.780085877433847302e-02,6.688584696649441282e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.362672241539732006e-05,6.065180320059425020e-04,9.645427036364652171e-06,8.008533774532366871e-05,3.701968911426335262e-05,1.922830850520491051e-04,2.949675499176496827e-05,6.298943745328482136e-05,4.580002646639542378e-04,4.788750732041623212e-04,2.198728037160245041e-04
1.232843143065727160e-05,9.172505056515523286e-06,4.172803909333684842e-05,1.108922937542164792e-05,3.062509557851413706e-05,8.236744412047897185e-06,1.956557136006294026e-05,3.086521412732388063e-05,2.627060991876757815e-05,7.629165372920119089e-06,2.136745900893929213e-06,7.482745310698314912e-06,1.253874875682800960e-05,1.542011337225827536e-05,2.314060808514411968e-05,5.649294023156171997e-06,1.149748821138798020e-05,7.601277086957895345e-04,8.119537901284513970e-02,3.152521895276814978e-02,1.477488487488049168e-04,1.804261414978313048e-05,2.068151580795755842e-05,1.545933322381120036e-05,3.625314984127252785e-05,5.709359426023549288e-05,1.752509690423239078e-02,0.000000000000000000e+00,6.410319012256061653e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.316594034783272778e-05,1.229034199670166025e-05,1.991650703578948725e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.397316624156406048e-05,0.000000000000000000e+00,7.503565229983864775e-06,3.067058409563915614e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.151172889347625761e-05,5.754721551721031622e-05,1.628723228788946770e-04,4.871629491307440194e-05,4.945854593021217625e-05,8.584576385334383337e-06,1.440306747064195475e-04,2.962349888165746175e-05,1.334414563083469955e-04,5.304261207030708090e-05,9.019094441391236456e-05,1.679980324088270189e-05,3.536340268242221742e-05,6.609128771528231848e-05,1.564223004445963741e-05,5.621483731189983399e-06,5.293862389526437671e-05,1.338667356115900016e-05,1.586338280256643010e-05,2.699586267936384892e-05,1.371561590233984730e-05,3.884077821508510002e-05,3.713168595710206784e-05,1.800279981211114129e-05,3.462722953072999292e-05,1.717140518710879535e-05,3.613042799270047890e-05,1.535408964852081953e-04,1.024635586817667610e-05,7.014690339900713390e-06,0.000000000000000000e+00,2.299156570743924040e-05,1.666280413300689003e-02,1.882345368938358708e-03,8.784835053562887422e-05,5.797364341439681989e-06,1.377594580992413343e-05,1.831974914709358422e-05,1.049231597586734854e-05,1.335115704729407026e-05,4.773014978369220936e-05,2.909919001327314534e-05,2.445451446793819094e-05,1.490933643204903955e-05,2.665057543288034176e-05,1.088038812411288924e-04,1.855911018516941471e-02,1.865544966169388821e-02,6.635521656660688106e-02,2.726215177918741195e-04,4.444843200419946777e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.151319011779995375e-05,5.215182098163267509e-05,0.000000000000000000e+00,1.944602592375598702e-05,1.753031350365251529e-05,4.519965110817247660e-05,2.803219363571468721e-06,1.180991413538832853e-05,2.110297589980814751e-05,3.382539069789633978e-05,1.267544183324763626e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.639023762157886588e-06,3.747575319751336796e-04,4.808215656093675253e-05,1.573583255360740224e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.362426033980941281e-03,8.678886185186900776e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.522462753011278903e-03,1.123170330718077474e-02,2.709410522176489162e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.318998584572818883e-04,1.632500355460739076e-05,0.000000000000000000e+00,6.553466320753241654e-05,9.554384394272739830e-06,2.027591587685045974e-05,5.632150938135009170e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.033449520176723113e-05,2.258015367138091199e-05,0.000000000000000000e+00,8.893403632538732359e-04,1.159278138252838022e-06,4.144372435489633892e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.490868941713322901e-05,1.920012504687967924e-04,0.000000000000000000e+00,2.385198141345453809e-05,6.740646346272544370e-05,4.881805987410987386e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.112327564123768578e-05,1.280064414433288930e-02,1.494118368719011332e-04,1.415597058491144321e-04,6.021113878085711251e-07,0.000000000000000000e+00,8.520485541041020530e-03,2.845499468317902458e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.502190120333630154e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.070946206065358897e-02,0.000000000000000000e+00,2.482888396077586463e-02,2.430280620129451887e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.276995445638098704e-04,5.570463924660949749e-05,0.000000000000000000e+00,2.507318361771334160e-05,6.178704374683391062e-06,1.177930856698769643e-03,2.091636763973795266e-03,4.110972853644878633e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.261078838243999211e-06,0.000000000000000000e+00,6.045441187725234877e-06,6.759478252690107098e-06,4.928311343697582518e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.351673477480827834e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.828998990459837142e-04,3.895182442922907082e-04,1.987966921106652917e-06,3.430193228963564905e-02,2.720015323047729038e-06,2.463440014940034800e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.563844868069722284e-05,1.759598739719758428e-02,3.940804115079376418e-02,3.492255820528208899e-05,0.000000000000000000e+00,2.298894971828643305e-05,6.446821572651715529e-05,9.868042208195784904e-06,1.163682322636245672e-05,1.368660492956084486e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
