v1c,v1pclf,v1fplf,v1fpuf,v2c,v2pcuf,v2fplf,v4c,v4lf,7a,7b,lip,mip,dp,v6,5,7m,stpr,stpi,stpc,mst,mtc,mtp,teo,tepd,th/tf,pbr,pbc,1,2,3,24b,24c,32,f1,f2,f7,f3,f6,f4,f5,prom,10,9,46d,46v,9/46d,9/46v,8b,8l,8m,8r,45a,opro,25,14,12,v1pcuf,v2pclf,v2fpuf,v3c,v3pclf,v3pcuf,v3fplf,v3fpuf,v3a,v4uf,v4t,pro.st.,7op,vip,pip,aip,v6a,tpt,pga,ipa,fst,teom,peri,tead,teav,tepv,tea/ma,tea/mp,ento,subi,pole,core,mb,lb,pi,insula,gu,sii,23,24a,24d,29/30,31,45b,44,opai,11,13,pir
5.710279403901494244e-05,4.042575353526838304e-05,1.778085467295538306e-05,5.732406576795588237e-05,1.075039764744182414e-04,9.992133648401417905e-06,1.908777070861148340e-04,4.909819469329648143e-05,7.985002747117339670e-05,1.019804506077114185e-04,1.110217045090562088e-05,1.353719627942174414e-04,2.802131921761298022e-05,8.710344543812213378e-05,3.179242596081776885e-05,4.087961850281829004e-05,5.015243048147320534e-05,1.151693288213009861e-05,5.279936817024277409e-05,5.158369002140582847e-05,6.504878880459074209e-05,1.193719756398980194e-04,1.061860980294227711e-04,1.085740774116005343e-04,6.808515916251027533e-05,6.156195746255454181e-05,7.908971525802958375e-06,1.749773288118782738e-05,9.925555802546475872e-06,1.402398738439096911e-05,0.000000000000000000e+00,5.467614655030218632e-04,1.572267098070415418e-04,3.676292479253695042e-06,1.452280677910983330e-05,3.945326898084802573e-04,2.989613411385825918e-04,4.134843525378151436e-05,1.499880809946524873e-04,2.237605919665489745e-03,4.500896183709101207e-05,2.792107527897863496e-04,4.633661760464921542e-06,1.652551109655869550e-04,9.725996476453899545e-03,6.629315484912123684e-03,3.105387741978164490e-03,2.350528405512699107e-02,1.387121974204721074e-03,0.000000000000000000e+00,1.076025650187910528e-02,1.086520061790915460e-02,2.682249273782487398e-03,7.128617991261998010e-05,0.000000000000000000e+00,5.119825011714511124e-06,2.716519334166284124e-05,7.064465050925076802e-06,2.967338882667144753e-05,4.290691844057569349e-05,9.257344517413131904e-05,8.068093834794848947e-05,5.010451014654333568e-05,2.932570752157834726e-05,8.056512771256467051e-05,8.142837260945959710e-05,2.527892839892428292e-04,9.716594326701288799e-05,1.681376828228973926e-05,2.300253742321623767e-05,8.947468204335678728e-05,2.061246041768720187e-04,7.469768912592054777e-06,1.296277893218498491e-04,5.765879697368544706e-05,4.602430259465025602e-05,5.660447527301244237e-05,6.833796309321405892e-05,1.682490049374497627e-04,2.030786648752444222e-05,4.349242728364615112e-05,2.730607901511707347e-05,7.620583716261511583e-05,4.257481474072760457e-05,1.287105057523206444e-04,5.486462714905923720e-06,0.000000000000000000e+00,6.926696302275576695e-06,9.368798635030416326e-06,1.799027269464703046e-05,1.239860721937577791e-05,7.944675842989574793e-06,3.464506537196152425e-05,3.407815590955083499e-05,1.470141513247431369e-05,1.150279448816163985e-04,1.715099348038164409e-04,1.115797241564915637e-04,2.053328203224267454e-05,7.683333968041694691e-05,1.615533742761572633e-02,6.800354982004907720e-03,0.000000000000000000e+00,7.264564224813939058e-06,1.146437721404164312e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.226077568755067726e-05,9.850232380939937511e-06,3.953569542171057865e-06,2.762066356023652680e-06,3.485934002731733454e-04,5.304531530635726620e-06,1.946023794748765482e-05,6.391324760957447972e-04,1.678575494940746205e-05,3.319250355226158861e-04,4.740401986060583788e-05,2.404856434509700222e-04,3.996257837620993664e-05,7.284713231640146307e-05,1.489443713334524333e-04,2.230102317552469320e-04,7.706181650679496927e-04,6.472517564709942984e-04,3.013414191413999734e-04,2.327328176344400665e-05,1.510711970377023883e-04,9.726879174575391051e-05,2.295978031008874524e-05,2.856145655004104487e-04,1.232938541821872625e-04,2.966413832762971421e-04,0.000000000000000000e+00,1.213051323555863177e-05,0.000000000000000000e+00,3.000946727816153695e-03,3.953722504611328209e-03,4.680336990099115679e-05,3.151321157993495651e-05,9.969694034165227370e-03,3.445773313229782021e-03,7.624913384176225265e-05,1.492891801236269486e-03,2.858298267354826647e-03,2.034067996274275289e-05,4.235962620560144358e-05,5.731330277416102001e-05,1.256784843234408020e-03,1.329811754605826971e-02,2.537076100018857434e-03,5.473253136606901631e-02,9.231570563814522554e-03,7.546627596694222007e-02,6.246045596517535436e-02,0.000000000000000000e+00,7.260338960049170232e-02,3.689917997312757141e-04,1.378628699087900106e-04,4.097767632020330944e-05,6.705437015365753393e-05,2.256925068427251114e-05,0.000000000000000000e+00,2.618390076209160592e-06,2.551758241249724434e-05,5.117016334693141936e-06,9.362336320953516591e-06,3.190279153307142883e-06,7.310108494456201152e-06,1.064163715724185067e-05,8.780853823111149149e-05,4.885037329911680554e-05,2.366489641232817477e-05,4.576273173577375297e-05,4.538596824281420646e-05,1.949259737245329787e-04,3.610392769688598041e-04,1.338905677713197331e-05,4.222666105939035350e-04,1.807066613570918541e-04,4.993574950422006694e-04,2.236554906829778234e-04,2.380398781411153272e-04,4.240868742003519242e-05,6.950290678567191342e-05,9.164051464766051697e-06,1.983596269119516887e-05,1.230466433272064486e-04,6.231739626712865497e-05,4.667730654600651550e-05,6.242328861129699290e-05,1.706917781927842491e-05,1.196077297261530746e-04,3.798269762270654046e-05,2.037360313348591753e-04,8.907740383731210256e-05,6.904570511690446752e-05,6.763455813641338526e-05,1.242153527458525937e-05,5.291487100146236293e-06,4.848753573557991491e-04,2.414630946086691269e-03,1.540132891096536449e-03,1.925725261990287522e-04,5.810788268973784325e-04,1.094216622598706730e-02,6.835887513610129597e-04,1.778393302934598284e-05,6.080720625045373684e-05,1.148631735620046676e-04,1.606820345497474327e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089509601751344787e-06,0.000000000000000000e+00,1.549819970522559151e-04,0.000000000000000000e+00,1.871725362067879720e-05,1.596799551511837050e-04,7.822625316534593203e-06,1.467677846249701250e-04,2.078843736005125300e-05,8.963188925884677167e-05,2.096725659138705484e-05,2.002830299684984130e-05,4.176659694044076922e-05,1.929077277639870556e-05,1.348179964586306901e-04,7.185224062221773724e-05,8.740620785958952215e-05,2.222429746556396342e-05,1.083951227893388585e-04,4.155790542140880934e-05,1.391126086890017922e-05,5.325236395289565088e-05,1.438767027603598839e-05,4.117568788962582005e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.517819096896044640e-04,6.364656071138252626e-04,4.516650957981957850e-05,4.616279638407332425e-06,9.485270017592652126e-05,4.540399147574906156e-04,6.095155403704327172e-06,1.883974567623490322e-04,2.795944185559584133e-05,4.479173177509838273e-06,2.388416878155696831e-05,4.912045984143944617e-05,1.869070678621911181e-04,1.122495104802500795e-02,2.261041468728876638e-02,3.399651292957377169e-02,4.684061166897999368e-02,4.672296649929974684e-03,1.779425043616867513e-02,2.239946532993388612e-02,0.000000000000000000e+00,9.356959845202591705e-03,1.351577416115031991e-04,0.000000000000000000e+00,1.278248420216402802e-05,1.317254343699054076e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.306070806953347373e-05,0.000000000000000000e+00,9.092237680820038274e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.011187545152284602e-05,3.738548267402748475e-05,8.215011043447631976e-05,1.801448970022624205e-05,1.538208543769074529e-05,9.538784910835314826e-06,8.913172368719937037e-05,1.365379508257875409e-04,4.288541985317397480e-06,1.464898233266119921e-04,4.882187073015679891e-05,8.920792427520736999e-05,8.121006414628784002e-05,1.112108028242377402e-04,5.062604606220954737e-05,2.741782471975368301e-05,7.301352772341687459e-06,1.044954800273794604e-05,9.745987953508238250e-05,2.767508236757095319e-05,6.730237528856200014e-05,8.116069035890693798e-06,0.000000000000000000e+00,1.090945687288854577e-05,4.016541214130403477e-06,2.310502555903906001e-05,9.838848390794360332e-06,8.057774784417317217e-06,1.522721622250056710e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.404408504454935725e-04,2.429525201376403162e-04,8.378171844378485438e-05,2.918280823174018422e-05,1.084289015521202026e-04,2.847090915683488099e-02,2.679449474848216717e-03,4.894350696063740049e-06,7.152507627979570260e-06,1.487292713582129607e-05,5.909545743456568907e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.636429584151359464e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.824089339638645054e-05,5.975103352063770634e-06,3.828986465871696623e-05,0.000000000000000000e+00,6.551154896806927553e-06,2.133769969486182110e-06,5.802266314370987624e-06,4.247754373731301428e-05,8.917786330455635866e-05,1.111112211544128036e-04,3.973120976316440821e-05,1.340160680013736486e-05,2.125141082466592695e-06,4.551037992854790805e-06,4.552090008132958943e-06,2.764226282601646215e-06,6.679803014391026944e-05,5.773104522610417953e-05,5.170122230347460430e-05,0.000000000000000000e+00,4.071631527312966628e-05,0.000000000000000000e+00,4.675330240958927726e-04,9.054476048514026668e-04,9.762408435742289886e-04,8.454591073638703956e-06,1.045581465647451062e-04,1.979003435788859763e-04,6.356194426971451205e-06,2.597794800580568043e-04,2.413865993726929259e-05,3.361077804632698219e-03,2.156631888654910942e-03,1.199780232836695842e-04,2.482913101256992486e-04,2.595574009575838618e-03,4.016120192523003375e-03,1.310958848525763196e-03,5.128916072225561673e-02,1.252350829582237488e-03,5.898243341865216753e-03,6.867215981269318269e-04,1.252991738014795110e-02,0.000000000000000000e+00,1.733508278829171047e-03,2.771511564937444394e-05,6.266521252698460133e-05,2.885824796599708794e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.469571574555953558e-06,6.109370565216186694e-06,0.000000000000000000e+00,7.195212432944020279e-06,1.127773225199031432e-05,4.372057502245062123e-06,5.603290752511254381e-06,2.683818964313194040e-06,7.553380364259459632e-06,1.177056623225912677e-05,1.344289985673799014e-04,5.113905254680184978e-05,1.868945007861151620e-05,3.753825754602006638e-06,1.814418987442845401e-05,3.418230314658049525e-06,7.977515481321026335e-06,1.764334447978893603e-05,2.413050691655781665e-05,1.530663355651403664e-05,3.505607515527859111e-05,3.572642359922354004e-06,5.734463621783191531e-05,6.707490396324475497e-06,4.902605701237393548e-05,1.108418742531392917e-05,3.249335640715076296e-05,5.869993657042204145e-05,4.706649144270741870e-04,3.757336588198133628e-05,1.143629417843979588e-04,6.468095668496285765e-04,1.579501787829605129e-04,6.389792285300228362e-05,3.311006089953583446e-05,5.307899930278186379e-02,4.494128833015022251e-02,3.982612602148013131e-05,9.322855183192689705e-05,1.972929423714266692e-04,5.100208543771099392e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.826708374966069269e-05,2.328010327258135101e-05,7.965909398541651986e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.511447596781294779e-06,1.267407381375488824e-03,8.632384544920948966e-04,3.397740192874330227e-05,6.343835166504928219e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033332021421304115e-05,1.062606415972618557e-03,7.601694510229544093e-05,5.638245667794034339e-06,8.546190696786304169e-04,1.506178309848871277e-04,1.519020586957784509e-03,2.139171149012838568e-03,2.284968334742731432e-03,5.872107483398140770e-05,1.456548246045946747e-04,4.913875152200055784e-04,3.217186267287379701e-05,8.039873774426228772e-04,2.201207711503094954e-05,3.362690234364442560e-03,1.092718559494824070e-02,5.620275648245244907e-04,9.557245604893443080e-04,1.947691290693520346e-03,1.370384635472467281e-03,1.831133242937371154e-03,2.011628431002045799e-03,9.368013289161621201e-04,1.382829394626561596e-03,1.237192013759101520e-03,2.617959895761168797e-03,6.879492718328057699e-03,0.000000000000000000e+00,2.248817481010134244e-03,3.525494165588282779e-03,3.399591601228594412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.142568452341988124e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.600878167050570039e-06,0.000000000000000000e+00,1.354793839401303040e-05,1.013956990666654064e-03,1.680274746282032854e-04,4.229826854927933846e-05,0.000000000000000000e+00,1.178794002035602308e-03,0.000000000000000000e+00,1.876674505532513349e-05,7.478437856535982485e-06,1.853492940559056665e-05,5.259021721816353712e-06,3.508485091244875793e-03,0.000000000000000000e+00,3.300813207494620542e-03,3.007361101067861607e-03,2.258401998533110955e-03,1.746186425449181576e-03,4.045995535737770266e-03,2.441216721879639964e-02,4.342964394248362975e-02,4.175973196447298891e-03,2.747649994265769256e-05,1.911210535921679422e-03,5.490722287024929829e-04,4.401242718930311503e-05,1.489125513543423868e-05,3.029933378226843353e-03,2.100364580986837596e-03,4.276271690808375325e-02,2.174256910973145721e-03,3.324506773341116828e-02,4.216752667372260927e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.446451187046627050e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.902153308925598920e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.403098488050965558e-05,9.049746902441325883e-04,5.883325283524211413e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.723373147694151963e-04,6.036839572906669500e-06,6.161873444659965264e-05,0.000000000000000000e+00,8.794764883354093486e-06,5.327367450006129447e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.874364268206078212e-06,9.729516649219624970e-06,0.000000000000000000e+00,8.023510618222623458e-02,2.251691469277628693e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.385928051397512579e-06,0.000000000000000000e+00,1.135423082786592917e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.486577836422164983e-02,0.000000000000000000e+00,2.448004951070792436e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.368823692201048206e-04,4.251884153996041658e-03,3.792232996589160569e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.092491315581922791e-06,0.000000000000000000e+00,2.844578311354311380e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.536404854551476889e-05,3.657185855143282085e-05,1.968355601964039557e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.063781393951961794e-06,5.596319736045408288e-05,4.140684123750432860e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166412421118281548e-04,1.033771871616073323e-03,1.013100669720871094e-01,0.000000000000000000e+00,7.424024230845892418e-06,4.080329217253895210e-05,0.000000000000000000e+00,9.407773045423609967e-06,5.204843493999481755e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.752034547292289468e-02,1.162949819444662985e-04,7.825426230175160525e-04,2.423525930919516111e-03,1.525223827556810327e-04,6.804561959661711249e-05,4.902168788238806489e-05,1.351073116701362216e-05,4.141472996314892070e-05,6.531824458302959750e-05,9.081955090227141847e-05,1.668763088249008931e-04,1.094800204469575933e-01,0.000000000000000000e+00,1.730726428571120789e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.728396353439891172e-05,4.783769378371985543e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.291633432874378160e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.624845624783097632e-05,0.000000000000000000e+00,1.241412352371256257e-04,0.000000000000000000e+00,2.224978409061383088e-04,0.000000000000000000e+00,2.364347363816463203e-05,0.000000000000000000e+00,4.270602060523977131e-05,1.489013158874304740e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.198275903798131744e-05,1.824364605651197443e-02,8.591434117561202113e-06,3.749204530652574250e-05,2.228609649991834641e-05,4.481235456993496049e-05,1.084921450109060141e-05,2.376223937191862968e-03,1.140300315063622200e-01,3.954040605177074064e-02,5.530373666518906359e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.067570003586742971e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.436098611397298910e-04,9.480293501558147162e-05,6.966034135973784712e-05,3.380420701019450298e-06,4.079426911573668482e-06,0.000000000000000000e+00,6.452559634659090484e-06,5.211177261796076215e-05,5.703937310554858808e-04,9.211479756060767009e-04,2.133700500376514838e-04,1.576016345156369363e-05,1.587989590215387789e-06,4.053638593574993233e-06,0.000000000000000000e+00,0.000000000000000000e+00,9.676607224439860244e-05,3.850271261183112951e-04,2.571321637040405888e-04,0.000000000000000000e+00,1.299683228415326628e-03,2.295385428918522179e-05,7.551803101784800368e-03,6.996765620021697454e-03,9.765251923936412587e-03,8.153681211467445902e-05,4.377270653858953255e-04,9.843962260944552362e-04,1.187752330445174134e-04,1.711955275916494544e-03,1.786310076557733723e-04,6.490478855971786032e-02,4.027198270756848081e-02,5.018164278987337010e-03,4.582805659977403148e-03,9.848413942176689403e-03,8.257076850311082308e-03,9.967050283574261163e-03,4.811014622311642064e-02,2.627653460277370664e-03,5.893748826130061798e-03,5.312050665328344953e-03,8.908496198757777720e-03,6.032700855128423495e-02,4.608995799407681476e-02,6.340084753172325893e-03,6.282206624998543619e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.631215503005530357e-06,0.000000000000000000e+00,1.176649223938277104e-05,1.733955591947014107e-04,2.499477573294040946e-06,2.451862780282515835e-06,7.227410188553358727e-06,5.267975570197976486e-06,1.304277389382354127e-05,8.678945033354432256e-04,2.198847285486287039e-04,4.252334326111208623e-05,3.236477233224134819e-06,9.522637371023156942e-05,5.292966191837529920e-06,2.185939799900395430e-05,4.233899560180303328e-05,5.746651917980384578e-05,2.950672037987035455e-05,9.473875446974561404e-04,1.013404349980885231e-05,4.636307686532757828e-03,1.633259916091213382e-04,6.463967849120539006e-04,4.552464768769477727e-05,6.567764705946144664e-03,5.279606013731984356e-03,5.911237409918274760e-02,2.547313883155145637e-03,6.217629598169303494e-04,9.526643024411722213e-03,8.776705373032945125e-04,3.754042948240178730e-04,1.541018799062835983e-04,1.221855557813116520e-02,5.521796330416133686e-02,4.013592145953589346e-03,6.258914053987611747e-02,4.189721325398439861e-02,5.161060469061103627e-03
7.044081380597919280e-03,2.201078323459502214e-03,5.062650206921839337e-06,1.781770354520578270e-03,4.477226835316010646e-04,2.880709764711766180e-02,0.000000000000000000e+00,1.451072382002153015e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157949216863254427e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.904021056408376295e-05,0.000000000000000000e+00,8.926546277642679185e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.086461503534732552e-03,4.273721930390553952e-03,1.290748315033330568e-03,2.496024912263800207e-04,3.200657264962211441e-03,3.305749342975432144e-06,1.890915161699636277e-02,1.430442830515833057e-04,9.680337291774349377e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.044964141668712841e-05,2.628058423612701216e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325807145774282437e-05,3.830950286391413960e-05,1.228778569425931183e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.540494714501950538e-05,0.000000000000000000e+00,0.000000000000000000e+00,5.678967198997342519e-04,3.604471943759924527e-03,3.398629676690102081e-05,1.297119268088336649e-02,8.585356631201800423e-06,4.237502406695451383e-03,8.091140127368253397e-06,7.726864274706217743e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.991703188665884781e-04,0.000000000000000000e+00,4.633111694049396438e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.915120025912561562e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
